pt_date,pt_count,pt_mcode,pt_ecode1,prod_eff
2018-07-06,0.13,COM-01,162,95.2125239110622
2018-07-06,0.12,CD-14,1054,119.09286444031908
2018-07-06,0.12,CD-17,1055,122.19547440847195
2018-07-06,1.4,SX-06,1071,68.15795660285856
2018-07-06,0.12,CD-18,165,108.56601979990984
2018-07-06,0.13,COM-08,162,75.93587870598772
2018-07-06,1.4,SX-06,143,69.34953598181194
2018-07-06,0.13,COM-16,161,110.67409522179341
2018-07-06,1.2,SX-13,1071,72.1814292603865
2018-07-06,0.12,CD-13,1055,111.97104963922071
2018-07-06,1.4,SX-05,1062,65.27744363165523
2018-07-06,0.12,CD-10,101,108.70665765399876
2018-07-06,0.13,COM-06,143,90.27829141477591
2018-07-06,0.12,CD-11,1054,116.27359644393849
2018-07-06,0.12,BDF-02,146,92.37079011868241
2018-07-06,1.4,SX-05,1066,62.4933397159138
2018-07-06,0.12,CD-16,105,108.833416764994
2018-07-06,1.2,SX-11,1071,76.96266274436397
2018-07-06,0.12,CD-12,1054,116.81028599740287
2018-07-06,0.12,CD-22,250,109.75957411766045
2018-07-06,1.4,SX-04,1065,81.70251800527055
2018-07-06,1.4,SX-04,1062,76.73399621089018
2018-07-06,0.12,CD-10,104,118.4734397438088
2018-07-06,0.13,FDF-02,105,90.74183385865044
2018-07-06,0.12,BDF-01,104,78.63921673303456
2018-07-06,0.13,FDF-05,1054,72.84656128951535
2018-07-06,0.12,BDF-01,1083,79.13306153866478
2018-07-06,0.12,CD-23,245,109.60175834588169
2018-07-06,1.2,SX-10,1062,85.20440414958813
2018-07-06,0.13,FDF-07,1054,79.7617597731402
2018-07-06,0.13,FDF-05,143,86.53848342705214
2018-07-06,1.2,SX-11,1065,75.59502835699435
2018-07-06,0.12,CD-02,104,109.55194572870066
2018-07-06,0.13,COM-04,162,74.47191873384682
2018-07-06,0.13,COM-15,161,96.87264073068079
2018-07-06,1.4,SX-01,1055,74.26785888785768
2018-07-06,0.13,COM-12,161,94.32395542977993
2018-07-06,0.12,CD-05,104,111.0743180515967
2018-07-06,0.13,COM-12,145,103.96670307100986
2018-07-06,1.2,SX-12,1071,98.97053459691736
2018-07-06,0.12,CD-08,101,106.47434025716528
2018-07-06,0.13,COM-11,161,98.57524962042947
2018-07-06,0.12,CD-01,103,119.22779869919887
2018-07-06,0.12,CD-01,104,110.48667240479558
2018-07-06,1.2,SX-08,1071,75.01499040385053
2018-07-06,0.12,CD-07,101,102.02799935841395
2018-07-06,0.13,COM-13,161,83.92050723385796
2018-07-06,0.12,CD-02,103,113.85169391509923
2018-07-06,0.12,CD-08,104,118.9550203304375
2018-07-06,0.12,CD-19,146,108.23469987164768
2018-07-06,0.13,COM-10,162,90.01613333455484
2018-07-06,0.12,BDF-03,146,73.86169381994691
2018-07-06,0.12,CD-22,1083,115.4523628345935
2018-07-06,0.12,CD-16,1055,118.42516222262891
2018-07-06,0.13,FDF-06,1054,92.26559344342488
2018-07-06,0.12,CD-05,103,115.54757479464392
2018-07-06,0.13,COM-09,162,84.3614785901303
2018-07-06,0.12,CD-18,165,115.61921760010149
2018-07-06,0.13,FDF-04,1054,88.69341213400664
2018-07-06,0.13,COM-17,161,101.2222133368261
2018-07-06,0.12,CD-19,143,116.92142412081287
2018-07-06,1.4,SX-03,1062,74.40886890456623
2018-07-06,0.13,FDF-03,105,89.86977133245406
2018-07-06,1.2,SX-09,161,72.59843618619655
2018-07-06,0.13,FDF-02,1083,86.70264421042835
2018-07-06,0.13,FDF-06,143,97.60810458079635
2018-07-06,0.13,COM-01,143,108.1218546564065
2018-07-06,0.12,CD-07,104,118.90134194117223
2018-07-06,0.12,CD-04,103,118.58166232111513
2018-07-06,0.12,CD-25,145,118.26682099849435
2018-07-06,0.12,CD-04,104,109.88547995138036
2018-07-06,0.13,COM-17,145,95.27463301019031
2018-07-06,0.12,BDF-03,145,71.25091970353542
2018-07-06,1.4,SX-02,1055,77.37087659054957
2018-07-06,0.13,FDF-03,1083,89.21843470309946
2018-07-06,0.13,COM-11,145,97.64460978521579
2018-07-06,0.13,COM-19,183,87.92747188839935
2018-07-06,0.12,CD-12,1055,108.81208558446629
2018-07-06,0.12,CD-15,1054,118.24103112594135
2018-07-06,0.12,CD-23,1054,118.92344023065048
2018-07-06,0.12,BDF-02,105,95.80512407880659
2018-07-06,0.13,COM-18,161,100.82729288094791
2018-07-06,0.13,COM-10,143,88.62748402857939
2018-07-06,0.13,COM-16,145,115.86972339906784
2018-07-06,0.13,COM-03,162,154.83988213488163
2018-07-06,0.12,CD-24,1055,117.33621643099724
2018-07-06,0.13,COM-04,143,90.91674172678283
2018-07-06,0.12,CD-06,104,101.03945136059748
2018-07-06,0.12,CD-06,101,107.35208141931628
2018-07-06,0.12,CD-25,236,110.52077446883312
2018-07-06,0.12,CD-20,1083,114.09487121992588
2018-07-06,0.13,COM-02,143,152.2299979892016
2018-07-06,0.12,CD-11,1055,107.56697808595352
2018-07-06,0.13,COM-18,145,101.33989577589027
2018-07-06,1.4,SX-07,146,75.36949365830053
2018-07-06,0.12,CD-03,103,117.59632101378344
2018-07-06,0.12,CD-17,146,113.64560026761588
2018-07-06,0.12,CD-15,1055,110.4353241962447
2018-07-06,0.12,CD-13,1054,120.35739055196734
2018-07-06,1.2,SX-14,1066,50.119438836688566
2018-07-06,0.12,CD-26,240,106.99764405011268
2018-07-06,0.13,COM-03,143,148.87849475858016
2018-07-06,1.4,SX-02,1071,78.33972550726274
2018-07-06,0.13,COM-02,162,141.37252727695704
2018-07-07,0.13,COM-08,162,95.89532669800734
2018-07-07,0.13,FDF-04,1071,98.55250533311882
2018-07-07,1.2,SX-12,1065,98.1806098934032
2018-07-07,1.2,SX-12,86,119.8304579355045
2018-07-07,0.13,FDF-05,1071,98.44694270046348
2018-07-07,0.12,CD-12,1055,99.42333263342678
2018-07-07,1.4,SX-01,68,86.56151982415949
2018-07-07,0.12,CD-17,146,102.90095207712407
2018-07-07,0.13,COM-04,143,82.20826842910448
2018-07-07,0.12,BDF-03,146,86.97630321065995
2018-07-07,0.13,FDF-06,1054,75.30237106841422
2018-07-07,0.12,CD-05,104,95.4299994582902
2018-07-07,1.2,SX-10,1062,67.68253552722753
2018-07-07,0.12,CD-21,1062,105.70538786140824
2018-07-07,1.2,SX-11,1071,85.35862793189489
2018-07-07,1.2,SX-08,82,79.61769992804474
2018-07-07,0.12,CD-03,104,99.90447801873164
2018-07-07,0.13,FDF-01,105,0.0
2018-07-07,1.4,SX-05,1066,82.43359485316117
2018-07-07,0.12,CD-19,146,98.97469932164991
2018-07-07,0.13,FDF-01,1066,0.0
2018-07-07,0.12,CD-17,1062,111.25971196177063
2018-07-07,1.4,SX-02,1071,70.96281394413508
2018-07-07,0.13,COM-06,162,100.93010084528606
2018-07-07,1.2,SX-13,1071,105.51945437462929
2018-07-07,0.12,CD-21,230,97.59669863200956
2018-07-07,1.2,SX-09,82,79.73186633920835
2018-07-07,1.4,SX-01,1054,89.27512863806949
2018-07-07,0.13,COM-18,161,107.96671927338232
2018-07-07,0.12,CD-05,103,109.84487912952156
2018-07-07,0.12,CD-23,1065,108.50956166186896
2018-07-07,0.12,CD-05,101,109.68825659535158
2018-07-07,0.13,COM-09,162,97.57639796369898
2018-07-07,0.12,CD-25,145,108.9953865582157
2018-07-07,0.12,CD-08,103,106.79653136493044
2018-07-07,1.2,SX-14,1066,94.0525317084919
2018-07-07,0.12,CD-01,103,105.98923191431255
2018-07-07,0.12,CD-21,1066,107.11604792247006
2018-07-07,0.13,COM-19,182,97.2654894445878
2018-07-07,1.4,SX-04,1062,71.43231250561884
2018-07-07,0.12,CD-20,1083,106.9079897452397
2018-07-07,0.12,CD-15,1055,99.34448008088582
2018-07-07,0.12,CD-18,165,100.19957394559526
2018-07-07,0.12,CD-04,104,87.91771778937712
2018-07-07,0.13,FDF-02,105,84.52903297891848
2018-07-07,0.13,COM-08,143,79.74210811767995
2018-07-07,0.12,CD-24,1065,110.50162208561987
2018-07-07,0.13,COM-03,183,0.0
2018-07-07,1.2,SX-09,1066,66.4388123528679
2018-07-07,0.13,COM-12,182,109.56999491226452
2018-07-07,1.4,SX-07,82,89.47436338545697
2018-07-07,1.4,SX-07,1066,90.72588325373785
2018-07-07,0.13,COM-05,183,96.44492013974269
2018-07-07,0.12,CD-24,1055,109.26927593866176
2018-07-07,0.12,CD-20,1062,105.76329426052322
2018-07-07,1.2,SX-08,1083,81.43792171956912
2018-07-07,0.13,FDF-03,1066,93.78742111473791
2018-07-07,1.2,SX-09,161,80.79726733929772
2018-07-07,0.12,CD-07,101,99.35147884836806
2018-07-07,1.4,SX-06,82,85.47673588581381
2018-07-07,0.13,FDF-05,1054,77.48467412242194
2018-07-07,0.13,COM-06,183,98.37345785716393
2018-07-07,0.12,CD-02,101,107.81971616710906
2018-07-07,0.13,COM-07,183,101.14501818751964
2018-07-07,1.4,SX-06,1071,86.4713957045211
2018-07-07,0.13,COM-02,143,131.06579403449228
2018-07-07,0.13,FDF-06,1071,97.86558404123642
2018-07-07,0.13,COM-05,162,96.74418765408673
2018-07-07,1.4,SX-04,1065,90.467126332538
2018-07-07,1.2,SX-13,1066,85.44512887664702
2018-07-07,0.12,CD-11,1055,98.59029574812023
2018-07-07,0.12,CD-11,105,108.96424003032864
2018-07-07,0.13,COM-08,183,95.53027645226251
2018-07-07,0.12,BDF-01,1054,87.70741275950597
2018-07-07,1.2,SX-15,1071,88.32397718765229
2018-07-07,1.2,SX-11,86,82.58172531261192
2018-07-07,0.12,CD-08,101,97.385710727433
2018-07-07,0.13,COM-09,183,97.56148417284358
2018-07-07,0.12,CD-04,101,108.22697732722449
2018-07-07,0.13,COM-11,161,106.057715273008
2018-07-07,0.12,CD-12,1054,101.11234127685609
2018-07-07,0.12,CD-15,1054,108.69886972246357
2018-07-07,0.12,CD-07,103,107.06747814107054
2018-07-07,0.12,BDF-02,105,79.65923849778453
2018-07-07,0.13,COM-17,182,105.24870583859231
2018-07-07,0.12,CD-16,105,96.1602894600485
2018-07-07,0.13,COM-07,143,85.18468392897924
2018-07-07,1.4,SX-05,1062,65.61599027792377
2018-07-07,0.12,CD-16,1054,105.92965405468806
2018-07-07,0.13,COM-01,143,87.74012745645418
2018-07-07,0.13,COM-03,143,0.0024982026061890227
2018-07-07,0.12,CD-06,104,109.20597125435353
2018-07-07,0.12,CD-02,104,99.6720522424505
2018-07-07,1.4,SX-06,143,71.39377448417649
2018-07-07,0.12,CD-09,104,109.05564247704388
2018-07-07,0.13,FDF-03,105,80.17720118829752
2018-07-07,0.12,CD-13,1055,101.7991778838126
2018-07-07,0.12,CD-25,1066,108.17896736871586
2018-07-07,0.12,CD-14,1054,107.99740087721193
2018-07-07,0.12,CD-01,104,96.89183113288573
2018-07-07,0.13,COM-14,161,107.60282472838078
2018-07-07,1.4,SX-03,68,84.33413574105111
2018-07-07,0.13,COM-06,143,81.97853681226296
2018-07-07,1.4,SX-01,1055,74.3499315591639
2018-07-07,0.13,FDF-02,1083,96.72711735013722
2018-07-07,0.13,COM-04,183,99.26089225701617
2018-07-07,0.13,COM-17,145,89.4655455526538
2018-07-07,0.13,COM-15,161,105.14621866872787
2018-07-07,0.12,CD-13,105,110.58070480448109
2018-07-07,0.12,CD-06,101,96.1095323687244
2018-07-07,1.2,SX-11,1065,68.00063329654196
2018-07-07,0.12,CD-23,245,98.75056494161268
2018-07-07,0.13,COM-02,183,160.0437755301352
2018-07-07,0.13,FDF-04,1054,82.80584596566433
2018-07-07,0.12,CD-25,236,99.73137135893005
2018-07-07,0.13,COM-10,143,90.45628506245724
2018-07-07,0.12,CD-22,250,98.55677830443857
2018-07-07,0.13,FDF-07,143,96.08228045742344
2018-07-07,0.13,COM-13,161,89.54126213724103
2018-07-07,0.13,COM-19,145,78.20084455806482
2018-07-07,0.12,BDF-01,104,88.31456689838987
2018-07-07,0.12,CD-26,240,97.84799435853184
2018-07-07,0.12,CD-20,1065,96.41817331133196
2018-07-07,0.12,CD-15,105,108.55636524732607
2018-07-07,0.12,CD-03,103,109.29798201732336
2018-07-07,0.12,BDF-03,145,74.34809265869025
2018-07-07,0.13,COM-11,145,86.2648306664008
2018-07-07,1.4,SX-03,1066,84.70109001718814
2018-07-07,0.12,CD-02,103,108.78190315180471
2018-07-07,0.13,FDF-07,1054,80.81292597346851
2018-07-07,0.12,BDF-01,1083,68.68698740449237
2018-07-07,0.12,CD-17,1055,112.90591127168491
2018-07-07,0.12,CD-22,1083,108.20553424342114
2018-07-07,1.2,SX-10,82,81.08095739087842
2018-07-07,0.13,FDF-02,1066,99.21171088118456
2018-07-07,0.12,CD-26,182,106.68398684164735
2018-07-07,0.13,COM-13,145,70.32117878705347
2018-07-07,0.12,CD-01,101,108.18952059811559
2018-07-07,0.12,BDF-03,162,86.40513623362153
2018-07-07,0.12,BDF-02,1083,96.87467047503486
2018-07-07,0.13,COM-17,161,103.95680140676407
2018-07-07,0.13,FDF-07,1071,96.14068092327429
2018-07-07,0.12,CD-11,1054,105.71399423964093
2018-07-07,1.4,SX-07,146,75.40734518038641
2018-07-07,0.13,FDF-05,143,98.58782637547527
2018-07-07,1.4,SX-03,1062,68.06510657787031
2018-07-07,1.2,SX-15,1066,72.42138585425353
2018-07-07,1.2,SX-14,86,89.60313477573477
2018-07-07,0.13,COM-12,161,108.22398094421722
2018-07-07,0.12,CD-19,1062,106.65750520463031
2018-07-07,0.12,CD-09,103,108.39120895575228
2018-07-07,1.2,SX-14,1071,72.43294409601333
2018-07-07,0.12,BDF-02,146,98.34615785563969
2018-07-07,0.13,COM-12,145,92.13485598887304
2018-07-07,0.12,CD-13,1054,111.18005212703564
2018-07-07,0.13,COM-04,162,100.38191737573187
2018-07-07,0.12,CD-24,245,100.00989349783949
2018-07-07,0.13,COM-02,162,164.04725121145393
2018-07-07,0.12,CD-08,104,108.71418323787421
2018-07-07,0.12,CD-10,101,99.22236887201626
2018-07-07,0.13,COM-14,145,86.1534400714995
2018-07-07,0.12,CD-09,101,99.81002999074407
2018-07-07,0.13,COM-10,162,108.22732548112215
2018-07-07,0.13,COM-14,182,108.44438066201307
2018-07-07,0.13,COM-18,182,107.06340836072037
2018-07-07,0.13,COM-01,162,98.90427960981484
2018-07-07,0.12,CD-23,1054,108.48180802744294
2018-07-07,0.13,FDF-04,143,99.54007079590902
2018-07-07,0.13,COM-11,182,107.77597918200588
2018-07-07,0.12,CD-10,103,107.89951768023428
2018-07-07,0.12,CD-14,105,108.6721022373637
2018-07-07,1.4,SX-05,68,80.8929884443227
2018-07-07,0.13,COM-16,161,131.43031563606178
2018-07-07,0.12,CD-07,104,108.89026071750249
2018-07-07,0.13,COM-19,183,98.85372515164914
2018-07-07,1.2,SX-12,1071,123.11287982559726
2018-07-07,0.12,CD-12,105,103.05588231098636
2018-07-07,1.2,SX-08,1071,67.97726362108584
2018-07-07,0.12,CD-18,1062,108.30886519920573
2018-07-07,0.13,COM-18,145,90.98275743943701
2018-07-07,1.2,SX-13,86,103.58526288833276
2018-07-07,1.4,SX-02,1055,88.51203934969764
2018-07-07,0.12,CD-10,104,109.15494993333877
2018-07-07,0.13,COM-13,182,85.5549041833902
2018-07-07,0.12,CD-03,101,108.56712305733444
2018-07-07,0.13,COM-15,145,89.28699245475048
2018-07-07,0.12,CD-04,103,109.54293410433591
2018-07-07,0.13,COM-16,182,131.672438012967
2018-07-07,0.12,CD-16,1055,108.40058739854824
2018-07-07,0.12,CD-14,1055,96.09561415702179
2018-07-07,0.13,COM-10,183,107.20323846121047
2018-07-07,0.12,CD-26,1066,105.85337147436351
2018-07-07,1.2,SX-15,86,82.51302380698193
2018-07-07,1.2,SX-10,161,84.27846497148974
2018-07-07,0.13,COM-07,162,103.17120638133095
2018-07-07,0.12,CD-06,103,108.71822645397415
2018-07-07,0.12,CD-19,143,107.41977358046046
2018-07-07,0.13,COM-09,143,82.10139792303184
2018-07-07,0.13,COM-01,183,100.73163676976448
2018-07-07,1.4,SX-02,68,86.30722782467807
2018-07-07,0.13,FDF-06,143,96.16476529177336
2018-07-07,0.12,CD-18,165,109.0181236710696
2018-07-07,0.13,COM-05,143,83.55253319672751
2018-07-07,0.13,FDF-03,1083,97.47435409509512
2018-07-07,0.12,CD-22,1065,108.15214293340769
2018-07-07,0.13,COM-16,145,110.16419991008357
2018-07-07,1.4,SX-04,68,87.9147595845768
2018-07-07,0.13,COM-15,182,106.39498954254915
2018-07-08,0.12,CD-12,1054,95.71172123656712
2018-07-08,1.2,SX-12,86,121.47882369216782
2018-07-08,1.4,SX-07,82,85.3991736032368
2018-07-08,0.13,COM-06,162,105.44829046832577
2018-07-08,0.12,CD-07,104,106.50216892657991
2018-07-08,0.12,CD-10,101,109.50184442017857
2018-07-08,0.12,CD-17,146,112.66990971803251
2018-07-08,1.2,SX-10,161,84.49150533095047
2018-07-08,0.12,CD-21,1066,107.14125716386707
2018-07-08,0.12,CD-11,105,109.21758421937737
2018-07-08,0.13,COM-17,161,102.99964549416437
2018-07-08,0.13,COM-08,162,96.65084086387077
2018-07-08,0.12,CD-21,1062,106.17589581266802
2018-07-08,0.13,COM-01,162,111.87103970056684
2018-07-08,1.2,SX-09,161,79.43957820259618
2018-07-08,0.12,CD-02,104,109.47073029913228
2018-07-08,0.12,CD-04,103,109.43765862480207
2018-07-08,1.4,SX-07,146,87.70051423050127
2018-07-08,0.13,FDF-07,1054,93.24856980527231
2018-07-08,0.12,CD-11,1055,109.67305460390864
2018-07-08,0.13,COM-09,162,94.75313405325159
2018-07-08,1.2,SX-11,1071,84.16425581093623
2018-07-08,0.12,CD-24,245,109.75311691376751
2018-07-08,0.12,CD-08,104,108.77121561990776
2018-07-08,1.2,SX-15,1066,87.25432080039818
2018-07-08,0.13,COM-11,145,111.27655244833241
2018-07-08,0.12,CD-18,165,108.64849259696184
2018-07-08,1.2,SX-08,1071,80.42622681818688
2018-07-08,0.12,CD-06,104,108.83197354308636
2018-07-08,0.13,COM-15,161,107.45794078255987
2018-07-08,1.2,SX-10,82,84.51527137960716
2018-07-08,0.12,BDF-01,104,90.41541904403051
2018-07-08,0.12,CD-23,1054,109.20677421749754
2018-07-08,0.13,COM-14,161,108.92239944199422
2018-07-08,0.13,COM-19,182,98.60204094496609
2018-07-08,0.13,FDF-05,143,98.61435641216585
2018-07-08,1.4,SX-02,1055,87.9516885012151
2018-07-08,0.12,CD-10,103,108.14430348012584
2018-07-08,0.13,FDF-02,1083,99.93300209923544
2018-07-08,1.2,SX-11,1065,84.6590837298659
2018-07-08,0.12,CD-15,1055,109.53014652492149
2018-07-08,1.4,SX-05,1066,81.8727830887657
2018-07-08,0.13,COM-08,183,92.01016502380205
2018-07-08,0.13,FDF-03,1083,98.25106845993528
2018-07-08,1.4,SX-01,1054,88.97605822141328
2018-07-08,0.12,CD-07,101,108.97004853431463
2018-07-08,0.12,CD-03,101,107.19087304480921
2018-07-08,0.13,FDF-06,143,98.92181846566002
2018-07-08,0.13,COM-10,162,106.89455019586708
2018-07-08,1.2,SX-12,1065,122.62087862776607
2018-07-08,0.13,COM-07,183,100.86513356441259
2018-07-08,0.13,COM-11,161,108.5702759115798
2018-07-08,0.12,CD-23,1065,109.1328047209798
2018-07-08,0.12,CD-09,101,107.8472105656805
2018-07-08,0.13,COM-18,161,103.93793241219124
2018-07-08,0.13,COM-06,143,94.08358601210958
2018-07-08,0.12,CD-23,245,109.79434897677088
2018-07-08,0.13,COM-07,162,103.67277710962941
2018-07-08,0.13,FDF-07,143,94.0661423600713
2018-07-08,0.12,CD-14,1055,109.54720355992748
2018-07-08,0.12,CD-02,101,108.39576411143328
2018-07-08,0.12,CD-03,103,107.83532371354805
2018-07-08,1.2,SX-12,1071,121.94908195459179
2018-07-08,1.2,SX-15,86,85.6809133871978
2018-07-08,0.13,COM-11,182,109.66079308101612
2018-07-08,0.12,CD-08,103,109.03206469917231
2018-07-08,0.12,CD-20,1062,106.66872615505821
2018-07-08,0.13,COM-06,183,99.9439740865857
2018-07-08,1.4,SX-05,68,80.87616681895366
2018-07-08,0.13,COM-01,183,106.29322408028116
2018-07-08,1.2,SX-15,1071,83.07267867963505
2018-07-08,1.4,SX-01,1055,88.22701362405859
2018-07-08,0.12,CD-06,103,109.24374914995742
2018-07-08,0.12,CD-09,103,108.2492240746998
2018-07-08,1.2,SX-09,82,78.48233932550015
2018-07-08,1.2,SX-11,86,82.94401072028244
2018-07-08,1.2,SX-13,1066,97.09387118655336
2018-07-08,0.12,CD-18,165,109.46620856688938
2018-07-08,0.12,CD-24,1065,107.17214972432821
2018-07-08,1.2,SX-14,1071,86.21495456598161
2018-07-08,0.13,COM-03,183,157.0294439802399
2018-07-08,0.12,CD-01,101,109.12143976391985
2018-07-08,0.12,CD-01,104,109.52205605575054
2018-07-08,1.4,SX-06,1071,87.02314953463288
2018-07-08,0.12,CD-05,103,108.71439004926762
2018-07-08,0.12,CD-15,105,108.77611437769406
2018-07-08,0.13,COM-07,143,101.64958416636496
2018-07-08,0.13,COM-02,183,156.20526874913588
2018-07-08,0.12,CD-18,1062,108.56574885547356
2018-07-08,1.4,SX-03,1062,85.56870495854206
2018-07-08,0.12,CD-20,1065,107.21856051445118
2018-07-08,1.4,SX-04,1062,92.38599807451996
2018-07-08,0.12,CD-08,101,109.36057077375915
2018-07-08,0.12,CD-22,1083,108.1898694694954
2018-07-08,0.13,COM-02,143,171.5806388001226
2018-07-08,0.12,CD-21,230,107.5524090197588
2018-07-08,0.12,BDF-01,1083,87.70892666092384
2018-07-08,1.4,SX-02,1071,85.48886910295879
2018-07-08,0.12,CD-17,1055,109.92590049749286
2018-07-08,1.4,SX-04,68,91.12987773654636
2018-07-08,0.13,COM-18,145,103.95834027249292
2018-07-08,0.13,COM-13,161,97.68749839021795
2018-07-08,0.13,COM-14,182,107.62593663762371
2018-07-08,0.13,COM-16,182,147.9600240505952
2018-07-08,0.13,COM-14,145,110.04104350854608
2018-07-08,0.13,FDF-02,105,101.78022713762276
2018-07-08,0.13,COM-16,145,162.00650394108885
2018-07-08,0.12,BDF-03,146,91.03489070014149
2018-07-08,0.12,BDF-02,105,98.34837702209649
2018-07-08,0.13,COM-04,183,90.81178370717905
2018-07-08,0.13,FDF-03,1066,92.81597146563641
2018-07-08,0.13,FDF-01,1066,0.0
2018-07-08,0.13,COM-04,143,97.60905751337276
2018-07-08,0.13,COM-10,143,110.42290331233116
2018-07-08,0.13,COM-15,145,108.00649717008952
2018-07-08,1.4,SX-03,68,83.7879859194898
2018-07-08,0.12,CD-17,1062,110.77405581836986
2018-07-08,1.4,SX-05,1062,82.10733651152151
2018-07-08,0.13,COM-18,182,103.356471687547
2018-07-08,0.12,CD-16,105,109.21822038220556
2018-07-08,0.12,CD-25,236,109.46939706592882
2018-07-08,0.13,COM-09,183,100.01501221942586
2018-07-08,0.13,FDF-04,1071,98.80618218781665
2018-07-08,0.13,COM-03,162,169.26200201064086
2018-07-08,0.13,COM-05,162,99.24086072459914
2018-07-08,1.4,SX-03,1066,84.49807918536266
2018-07-08,1.4,SX-04,1065,91.05590882591427
2018-07-08,0.12,CD-02,103,106.2182719889057
2018-07-08,0.13,COM-15,182,107.93716851632144
2018-07-08,0.12,CD-05,101,109.33935475811217
2018-07-08,0.12,CD-13,1054,111.45026146329056
2018-07-08,0.12,CD-13,1055,112.00384231760658
2018-07-08,0.12,CD-16,1054,106.58943673533356
2018-07-08,0.13,COM-19,145,98.87926757766884
2018-07-08,1.2,SX-10,1062,84.43522935354909
2018-07-08,0.12,BDF-02,1083,99.22064710547262
2018-07-08,0.12,CD-26,182,107.09582962891314
2018-07-08,0.13,COM-12,161,111.53535839056799
2018-07-08,0.12,CD-10,104,109.2895660069725
2018-07-08,1.2,SX-08,1083,80.58965502201876
2018-07-08,0.13,COM-19,183,98.55787738891944
2018-07-08,0.13,COM-10,183,107.19070472941374
2018-07-08,0.12,CD-24,1055,109.28833290178557
2018-07-08,0.12,CD-15,1054,109.28601273375901
2018-07-08,0.12,BDF-02,146,99.15527231939491
2018-07-08,0.12,BDF-03,145,89.89377882366539
2018-07-08,1.4,SX-01,68,84.7467634346043
2018-07-08,0.13,FDF-03,105,96.31053211579665
2018-07-08,0.13,COM-05,183,99.02361479603479
2018-07-08,0.12,CD-04,104,109.6848314979207
2018-07-08,0.13,FDF-02,1066,98.78262468946708
2018-07-08,0.13,FDF-04,143,99.52324420667077
2018-07-08,0.12,CD-16,1055,106.41182545845359
2018-07-08,0.12,CD-01,103,109.16125755461641
2018-07-08,0.13,COM-17,182,102.80693816033516
2018-07-08,0.12,CD-26,240,107.31371422263635
2018-07-08,0.12,CD-14,105,109.03669489827286
2018-07-08,1.2,SX-09,1066,77.81453025422546
2018-07-08,0.12,CD-26,1066,106.328011253558
2018-07-08,0.12,CD-12,1055,109.41932764386328
2018-07-08,1.4,SX-06,143,87.95934874947775
2018-07-08,1.2,SX-13,1071,95.5083815045804
2018-07-08,0.13,COM-17,145,101.7585349499518
2018-07-08,1.2,SX-08,82,79.6774774142879
2018-07-08,0.13,FDF-05,1054,96.64643040955544
2018-07-08,0.12,CD-22,250,108.85569001137225
2018-07-08,0.12,CD-06,101,109.66607257032095
2018-07-08,0.13,COM-09,143,100.27263790393835
2018-07-08,1.2,SX-14,86,86.60674317495909
2018-07-08,1.2,SX-14,1066,82.37584116580013
2018-07-08,0.12,CD-13,105,111.03724033025608
2018-07-08,0.13,COM-12,182,110.5985877224436
2018-07-08,0.12,CD-20,1083,106.39939755751357
2018-07-08,0.13,COM-02,162,168.9312758202607
2018-07-08,0.13,COM-13,182,97.95985510945215
2018-07-08,0.12,CD-03,104,107.05813168522059
2018-07-08,0.13,COM-13,145,98.0458097242283
2018-07-08,0.12,CD-19,1062,0.0
2018-07-08,0.12,CD-25,145,108.65236878124428
2018-07-08,0.12,BDF-03,162,86.48309763259053
2018-07-08,0.13,COM-12,145,113.20939624553112
2018-07-08,0.12,CD-11,1054,108.95347227875924
2018-07-08,0.12,CD-25,1066,108.03372243237213
2018-07-08,0.12,CD-14,1054,109.4782082160288
2018-07-08,0.13,COM-08,143,96.97440009393844
2018-07-08,0.13,FDF-06,1054,97.11812556061302
2018-07-08,1.4,SX-06,82,88.19327780283687
2018-07-08,0.13,COM-16,161,159.87155566505726
2018-07-08,0.12,CD-05,104,110.07635718241949
2018-07-08,0.12,CD-12,105,107.04150304758429
2018-07-08,0.12,BDF-01,1054,90.16502639418434
2018-07-08,0.12,CD-04,101,109.18676904764126
2018-07-08,0.13,FDF-06,1071,97.70845658640827
2018-07-08,0.13,COM-05,143,97.59878378902704
2018-07-08,0.13,FDF-07,1071,79.86526382464477
2018-07-08,1.2,SX-13,86,96.47048536366086
2018-07-08,0.12,CD-22,1065,108.11986529790916
2018-07-08,0.12,CD-09,104,102.7153878251203
2018-07-08,0.13,FDF-04,1054,99.17858104983507
2018-07-08,0.13,COM-04,162,98.96551035055195
2018-07-08,1.4,SX-07,1066,82.71127390921816
2018-07-08,0.12,CD-07,103,107.96612868396394
2018-07-08,0.13,COM-01,143,112.57148270637478
2018-07-08,0.13,COM-03,143,168.3391355157624
2018-07-08,0.13,FDF-05,1071,96.74675814602593
2018-07-08,1.4,SX-02,68,88.03035930352655
2018-07-09,0.13,COM-14,145,106.84949857118731
2018-07-09,1.2,SX-13,1071,103.60495822979374
2018-07-09,0.13,COM-05,143,98.60089275309872
2018-07-09,0.13,COM-10,143,109.13911414423592
2018-07-09,1.4,SX-02,1055,87.87280243443209
2018-07-09,1.4,SX-07,1066,86.72679261607233
2018-07-09,1.2,SX-10,1062,89.74229395928445
2018-07-09,0.13,FDF-07,1054,99.60869037113048
2018-07-09,1.2,SX-09,161,83.99450879482151
2018-07-09,0.12,CD-09,104,119.25728136879835
